,Player,CapHit
1288,Pavel Jenys, 678333
1289,Philippe Myers, 678333
1290,Andy Andreoff, 677500
1291,Matt Luff, 676666
1292,David Warsofsky, 675000
1293,Garret Sparks, 675000
1294,Josh Archibald, 675000
1295,Jujhar Khaira, 675000
1296,Markus Hannikainen, 675000
1297,Michael Carcone, 675000
1298,Peter Holland, 675000
1299,Scott Harrington, 675000
1300,Chris Terry, 675000
1301,Logan Shaw, 675000
1302,Zac Leslie, 675000
1303,Antoine Bibeau, 675000
1304,Ashton Sautner, 675000
1305,Brian Strait, 675000
1306,Casey DeSmith, 675000
1307,Christopher Gibson, 675000
1308,Colby Cave, 675000
1309,Colin Blackwell, 675000
1310,Colton Beck, 675000
1311,Dillon Simpson, 675000
1312,Frédérik Gauthier, 675000
1313,Jack Campbell, 675000
1314,Joey LaLeggia, 675000
1315,Josh Brown, 675000
1316,Josh Currie, 675000
1317,Justin Holl, 675000
1318,Kasimir Kaskisuo, 675000
1319,Keegan Lowe, 675000
1320,Kevin Boyle, 675000
1321,Kurtis MacDermid, 675000
1322,Kyle Burroughs, 675000
1323,Lucas Wallmark, 675000
1324,Matt Donovan, 675000
1325,Matt Irwin, 675000
1326,Matt Lorito, 675000
1327,Matt Puempel, 675000
1328,Michael Chaput, 675000
1329,Michael Liambas, 675000
1330,Michael Mersch, 675000
1331,Nathan Gerbe, 675000
1332,NIck Schneider, 675000
1333,Oscar Dansk, 675000
1334,Paul Thompson, 675000
1335,Radel Fazleyev, 675000
1336,Radim Simek, 675000
1337,Richard Bachman, 675000
1338,Ryan Haggerty, 675000
1339,Sam Anas, 675000
1340,Seth Helgeson, 675000
1341,T.J. Brennan, 675000
1342,Travis St-Denis, 675000
1343,Tristan Jarry, 675000
1344,Tyler Lewington, 675000
1345,Valentin Zykov, 675000
1346,Yannick Weber, 675000
1347,Brandon Baddock, 673333
1348,Samuel Blais, 673333
1349,Daniel Audette, 668333
1350,Blake Pietila, 667500
1351,Anthony Greco, 667500
1352,Frederick Gaudreau, 666667
1353,Michael McNiven, 666666
1354,Joe Cannata, 665000
1355,Evan McEneny, 657500
1356,Cavan Fitzgerald, 656667
1357,Macoy Erkamps, 655000
1358,Brett Lernout, 653333
1359,Aaron Ness, 650000
1360,Adam Cracknell, 650000
1361,Adam Tambellini, 650000
1362,Adam Wilcox, 650000
1363,Alex Chiasson, 650000
1364,Alex Gallant, 650000
1365,Alex Lintuniemi, 650000
1366,Alex Stalock, 650000
1367,Andreas Martinsen, 650000
1368,Andrew Agozzino, 650000
1369,Andrew Campbell, 650000
1370,Andrew Hammond, 650000
1371,Anthony Bitetto, 650000
1372,Anthony Duclair, 650000
1373,Anthony Peluso, 650000
1374,Anton Blidh, 650000
1375,Barclay Goodrow, 650000
1376,Brad Hunt, 650000
1377,Bradley Malone, 650000
1378,Brandon Davidson, 650000
1379,Brandon Pirri, 650000
1380,Brendan Leipsic, 650000
1381,Brian Flynn, 650000
1382,Brian Lashoff, 650000
1383,Brooks Macek, 650000
1384,Byron Froese, 650000
1385,Cameron Gaunce, 650000
1386,Cameron Schilling, 650000
1387,Carter Verhaeghe, 650000
1388,Chad Ruhwedel, 650000
1389,Chandler Stephenson, 650000
1390,Charles Hudon, 650000
1391,Chase Balisy, 650000
1392,Chase De Leo, 650000
1393,Chris Butler, 650000
1394,Chris Driedger, 650000
1395,Chris Mueller, 650000
1396,Chris Summers, 650000
1397,Christian Djoos, 650000
1398,Cody Goloubef, 650000
1399,Cody McLeod, 650000
1400,Cole Bardreau, 650000
1401,Cole Schneider, 650000
1402,Connor Brickley, 650000
1403,Corban Knight, 650000
1404,Cory Conacher, 650000
1405,Daniel Renouf, 650000
1406,Daniel Walcott, 650000
1407,Darren Archibald, 650000
1408,David Ullstrom, 650000
1409,Derek Grant, 650000
1410,Dillon Heatherington, 650000
1411,Dustin Tokarski, 650000
1412,Dylan McIlrath, 650000
1413,Eddie Lack, 650000
1414,Edward Pasquale, 650000
1415,Eric Comrie, 650000
1416,Eric Tangradi, 650000
1417,Erik Burgdoerfer, 650000
1418,Ethan Prow, 650000
1419,Evan Rodrigues, 650000
1420,Gabriel Dumont, 650000
1421,Garrett Wilson, 650000
1422,Greg Carey, 650000
1423,Hunter Shinkaruk, 650000
1424,J.C. Lipon, 650000
1425,Jake Chelios, 650000
1426,Jared Coreau, 650000
1427,Jarred Tinordi, 650000
1428,Jason Garrison, 650000
1429,Jaycob Megna, 650000
1430,Jayson Megna, 650000
1431,Jean-Sebastien Dea, 650000
1432,Jeremy Smith, 650000
1433,Jim O'Brien, 650000
1434,Jimmy Hayes, 650000
1435,Jimmy Oligny, 650000
1436,Joakim Ryan, 650000
1437,Joel Hanley, 650000
1438,John Gilmour, 650000
1439,John Muse, 650000
1440,John Ramage, 650000
1441,Jonny Brodzinski, 650000
1442,Jordan Binnington, 650000
1443,Jordan Nolan, 650000
1444,Jordan Oesterle, 650000
1445,Jordan Schroeder, 650000
1446,Jordan Subban, 650000
1447,Jordan Szwarz, 650000
1448,Joseph Cramarossa, 650000
1449,Josh Jooris, 650000
1450,Justin Dowling, 650000
1451,Justin Falk, 650000
1452,Kalle Kossila, 650000
1453,Ken Appleby, 650000
1454,Kerby Rychel, 650000
1455,Kevin Czuczman, 650000
1456,Kevin Lynch, 650000
1457,Kevin Porter, 650000
1458,Kurtis Gabriel, 650000
1459,Kyle Criscuolo, 650000
1460,Laurent Brossoit, 650000
1461,Lee Stempniak, 650000
1462,Liam O'Brien, 650000
1463,Ludwig Bystrom, 650000
1464,MacKenzie MacEachern, 650000
1465,Malcolm Subban, 650000
1466,Marek Mazanec, 650000
1467,Mark McNeill, 650000
1468,Mason Geertsen, 650000
1469,Matt Bartkowski, 650000
1470,Matt Cullen, 650000
1471,Matt Read, 650000
1472,Matt Taormina, 650000
1473,Matt Tennyson, 650000
1474,Max McCormick, 650000
1475,Maxime Lagace, 650000
1476,Michael Bournival, 650000
1477,Michael Sgarbossa, 650000
1478,Mike Leighton, 650000
1479,Mike Sislo, 650000
1480,Nate Prosser, 650000
1481,Nathan Walker, 650000
1482,Nic Dowd, 650000
1483,Nic Kerdiles, 650000
1484,Nick Paul, 650000
1485,Patrick Brown, 650000
1486,Pheonix Copley, 650000
1487,Philip Varone, 650000
1488,Pontus Aberg, 650000
1489,Reece Scarlett, 650000
1490,Riley Barber, 650000
1491,Rinat Valiev, 650000
1492,Robbie Russo, 650000
1493,Rocco Grimaldi, 650000
1494,Ryan Carpenter, 650000
1495,Ryan Graves, 650000
1496,Ryan Murphy, 650000
1497,Sam Carrick, 650000
1498,Scott Kosmachuk, 650000
1499,Seth Griffith, 650000
1500,Spencer Martin, 650000
1501,Stefan Elliott, 650000
1502,Stefan Matteau, 650000
1503,Stephen Gionta, 650000
1504,Steve Bernier, 650000
1505,Steve Oleksy, 650000
1506,Steven Kampfer, 650000
1507,T.J. Tynan, 650000
1508,Tanner Fritz, 650000
1509,Taylor Fedun, 650000
1510,Teddy Blueger, 650000
1511,Thomas Dipauli, 650000
1512,Tim Clifton, 650000
1513,Tim Heed, 650000
1514,Tobias Lindberg, 650000
1515,Tom McCollum, 650000
1516,Tomas Hyka, 650000
1517,Tommy Cross, 650000
1518,Troy Grosenick, 650000
1519,Tyler Ennis, 650000
1520,Tyler Gaudet, 650000
1521,Tyler Graovac, 650000
1522,Tyler Sikura, 650000
1523,Wade Megan, 650000
1524,Zac Rinaldo, 650000
1525,Zach Trotman, 650000
1526,Zachary Fucale, 650000
1527,Zack Mitchell, 650000
1528,Zane McIntyre, 650000
1529,Oscar Fantenberg, 650000
1530,Cody Donaghey, 641667
1531,Hunter Warner, 636667
1532,Joe Hicketts, 635000
